# CSV-File created with merge-csv.com
# -----------------------------------------------------------

UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
sher,@jackkookie9497,2020-10-23T17:08:24.000Z,"sher
@jackkookie9497
·
24 Okt 2020",Wehhh gila ya mlm” liat jadwal sidang di kirain udh muncul tau”nya jadwal sidang magang dong... aduh lemes bgt astaga ,😖,,,,[],https://twitter.com/jackkookie9497/status/1319687129488785408
Rerarerarerarer,@rystnzl_,2020-10-23T14:38:42.000Z,"Rerarerarerarer
@rystnzl_
·
23 Okt 2020","Yang udah selesai magang C𝚑𝚞𝚔𝚊𝚑𝚊𝚎, dari aku yang masih pengangguran :v",,,,,[],https://twitter.com/rystnzl_/status/1319649455331708929
Deden,@es_dumdum,2020-10-23T13:23:58.000Z,"Deden
@es_dumdum
·
23 Okt 2020","Jadiin gak nih 
@dhinialham
  | 
@_is_see_ryz
https://wolipop.detik.com/worklife/d-5223513/ratu-elizabeth-ii-cari-pembantu-magang-untuk-istana-gajinya-rp-364-juta…
Ratu Elizabeth II baru saja membuka lowongan pekerjaan sebagai pembantu magang yang akan ditugaskan untuk membersihkan dan merapihkan Kastil Windsor.
2",🤣 🤣,2,,,[],https://twitter.com/es_dumdum/status/1319630647258836994
Yaudah,@Andistwn7,2020-10-23T18:27:56.000Z,"Yaudah
@Andistwn7
·
24 Okt 2020","Pengen magang ditempat yg minimal kasi wang makan sama bensin pplah, yakalik anjim kerjaan ga karuan dibayar sertif aja, mending nyari budak aja.",,,,,[],https://twitter.com/Andistwn7/status/1319707143629492224
mipan,@Sasaranshayyy,2020-10-23T03:30:09.000Z,"mipan
@Sasaranshayyy
·
23 Okt 2020","cape bgt tiap hari marah2in anak magang yg beloon bgt maunya diomelin mulu
2",,2,,,[],https://twitter.com/Sasaranshayyy/status/1319481207411781632
Muhammad Imron Rosyidi,@imronmboo,2020-10-23T10:45:11.000Z,"Muhammad Imron Rosyidi
@imronmboo
·
23 Okt 2020","sebulan magang di bappeda, baru hari ini ketemu pak anies wkwkwkk",,,,,[],https://twitter.com/imronmboo/status/1319590687638089729
your jeelek,@jihanfairaq,2020-10-23T16:53:43.000Z,"your jeelek
@jihanfairaq
·
23 Okt 2020","Pamong aing, dosen gua Corona. W lagi magang butuh ttdnya, terus ku beralasan untuk tidak bisa menemuinya karena mager, akhirnya di wakili temen w, setelah itu dpt kbr dosen tsb Corona. Wahh
1",,,,1,[],https://twitter.com/jihanfairaq/status/1319683434369871872
ian-,@kindi_joy,2020-10-23T20:02:44.000Z,"ian-
@kindi_joy
·
24 Okt 2020","Membalas 
@Corneliaclariss
Jadinya magang dimana
1",,1,,,[],https://twitter.com/kindi_joy/status/1319730998028857346
Ber-empat,@Daffaabiyyu_4,2020-10-23T19:03:14.000Z,"Ber-empat
@Daffaabiyyu_4
·
24 Okt 2020","Membalas 
@anggunvm
 dan 
@putusaminn
Suruh magang yg bener dulu gunn
3",,3,,,[],https://twitter.com/Daffaabiyyu_4/status/1319716025819000832
Ber-empat,@Daffaabiyyu_4,2020-10-23T19:16:28.000Z,"Ber-empat
@Daffaabiyyu_4
·
24 Okt 2020","Membalas 
@putusaminn
 dan 
@anggunvm
Magang sek waee njuk barkui sombong
1",,1,,,[],https://twitter.com/Daffaabiyyu_4/status/1319719355030986752
pacar orang,@capilaalpt,2020-10-23T19:00:41.000Z,"pacar orang
@capilaalpt
·
24 Okt 2020","@sellarbn_ miminn tmn les & magang acuuu uwu folbek yeesshh maaciii
1",🥺 🥺,1,,,[],https://twitter.com/capilaalpt/status/1319715384384081920
kamu,@dirumahajaya,2020-10-23T10:50:23.000Z,"kamu
@dirumahajaya
·
23 Okt 2020","Membalas 
@how2disappe4r
 dan 
@AREAJULID
boljug ntr di cv tertulis pernah magang jd babu ratu inggris ",😌,,,,[],https://twitter.com/dirumahajaya/status/1319591995535310848
Jaler Sekar Maji,@pitikpatrol,2020-10-24T04:59:17.000Z,"Jaler Sekar Maji
@pitikpatrol
·
24 Okt 2020","Magang di Jogja :D
Jogja Lowker
@jogja_lowker
 · 21 Okt 2020
INTERNSHIP - JOGJA
2",,,,2,"['https://pbs.twimg.com/profile_images/930231788282064896/C0Q-zp9__mini.jpg', 'https://pbs.twimg.com/media/Ek1SZPgVgAAYmJ_?format=jpg&name=small']",https://twitter.com/pitikpatrol/status/1319866025400135681
Pamungkas Adiputra,@apamungkasa,2020-10-24T07:18:49.000Z,"Pamungkas Adiputra
@apamungkasa
·
24 Okt 2020","#Magang #Internship - SATUNAMA - Yogyakarta - http://satunama.org
1",,,,1,['https://pbs.twimg.com/media/ElE7FMnUwAIulUv?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1319901141530890240
saut h aritonang,@sautharitonang,2020-10-24T03:08:33.000Z,"saut h aritonang
@sautharitonang
·
24 Okt 2020","Membalas 
@detikfinance
Luhut sekalian import menteri ya.... dan juga import presiden dan saat INI kasih waktu untuk #MAGANG.....
GIF
ALT
1
1",,,1,1,['https://pbs.twimg.com/tweet_video_thumb/ElEBzMwVMAArAJ5.jpg'],https://twitter.com/sautharitonang/status/1319838159719428097
Samuel Fernandes,@samskoy,2020-10-24T05:36:43.000Z,"Samuel Fernandes
@samskoy
·
24 Okt 2020","Tergantung koh, kalo hotel branded 4-5 bintang ada komen buruk tentang kamar, apalagi fatal. Petugas housekeeping + spv yang bersihin itu kamar pasti bubuk di abisin manager
*pengalaman denger bacotan manager india pas magang*
GARA-GARA WARISAN - Masih Tayang Di Bioskop!
@ernestprakasa
 · 24 Okt 2020
Petugas Hotel ketika chek out: Bagaimana Pak, ada masukan buat kami?
Gw: Hmm.. lebih ke kamarnya aja sih..
Jawaban yang normal: “Oh ya? kenapa kamarnya Pak?”
Jawaban yang muncul: “Baik Pak, semoga ke depannya kami bisa lebih baik ya”.
Basa-basi doang, pantesan busuk ni hotel.
1
1",,1,,1,['https://pbs.twimg.com/profile_images/1505392141794623491/tLAGkryo_mini.jpg'],https://twitter.com/samskoy/status/1319875447790858245
-,@mndarv,2020-10-24T08:25:35.000Z,"-
@mndarv
·
24 Okt 2020","Magang, bb turun 3kg
1",,,,1,[],https://twitter.com/mndarv/status/1319917944000794636
Aceng Nurhidayat,@acengnurhid,2020-10-24T13:33:42.000Z,"Aceng Nurhidayat
@acengnurhid
·
24 Okt 2020","Membalas 
@dihyoo
Iyah dong, sudah menerka laporan magang itu bikin istighfar
1",,1,,,[],https://twitter.com/acengnurhid/status/1319995484602155008
viol,@violachyn,2020-10-24T14:51:27.000Z,"viol
@violachyn
·
24 Okt 2020","Membalas 
@scentedpalm
dulu ga pernah ada omongan sosialisasi bahkan temen udah magang duluan kita ga tau
2",,2,,,[],https://twitter.com/violachyn/status/1320015049562337280
Pamungkas Adiputra,@apamungkasa,2020-10-24T13:17:50.000Z,"Pamungkas Adiputra
@apamungkasa
·
24 Okt 2020","#Magang #Internship - Bangbeli - Remote working
3",,,,3,['https://pbs.twimg.com/media/ElGNQZhUcAADXeF?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1319991493633847301
jumping smash,@Jumpsmash_,2020-10-25T00:25:19.000Z,"jumping smash
@Jumpsmash_
·
25 Okt 2020",anak magang dapet cuti bersama juga gak sih minggu depan?,😭,,,,[],https://twitter.com/Jumpsmash_/status/1320159470391947265
Pamungkas Adiputra,@apamungkasa,2020-10-25T02:46:06.000Z,"Pamungkas Adiputra
@apamungkasa
·
25 Okt 2020","#Magang #Internship - RM Books - Videografer & Editor
1
1",,,1,1,['https://pbs.twimg.com/media/ElJGQDVU8AADN4b?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1320194896515395586
Pamungkas Adiputra,@apamungkasa,2020-10-25T10:09:43.000Z,"Pamungkas Adiputra
@apamungkasa
·
25 Okt 2020","#Magang #Internship - RTV - Creative Production
1
1",,,1,1,['https://pbs.twimg.com/media/ElKrycSU8AICJFy?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1320306539962396673
fuurreell,@fuurreell,2020-10-26T10:11:20.000Z,"fuurreell
@fuurreell
·
26 Okt 2020","Guys kalian ngerasa 2020 berat banget nggak sih?
Buat aku, 2020 supposed to be memorable year karena skripsian, cari magang, kerja, dll
Tapi sekarang malah sering kena mental breakdown, keadaan ekonomi bener-bener buruk, dan cape fisik dan mental.
Kalo kalian gimana?
5
2
7",🐼 🐻,5,2,7,[],https://twitter.com/fuurreell/status/1320669331907174401
punchpunch,@apayakak_hm,2020-10-26T00:02:59.000Z,"punchpunch
@apayakak_hm
·
26 Okt 2020",Males banget bangun pagi buat magang,,,,,[],https://twitter.com/apayakak_hm/status/1320516238456483840
vi,@micheleeo_,2020-10-26T09:20:50.000Z,"vi
@micheleeo_
·
26 Okt 2020","aku rak bakal lali sih sg ngelaporke dosen mergo konco2 kelas do ngepek jawaban pas uts polimer, mbek kw sg golek panggon magang via loby dosen
1
2",,1,,2,[],https://twitter.com/micheleeo_/status/1320656625628184576
pkujogjamedia,@pkujogjamedia,2020-10-26T21:24:18.000Z,"pkujogjamedia
@pkujogjamedia
·
27 Okt 2020","*UDAH MAU SEKOLAH TATAP MUKA? ATAU HARUS MAGANG ATAU PKL?*
_Medical Check Up dulu Agar dapat belajar dengan maksimal!_
*Cek Kesehatanmu  dengan MCU Pra Sekolah tinggal klik ini* 
http://smartbio.link/PKUCenter5.0 https://instagram.com/p/CG0lvoSixfj/?igshid=1x6ll3s3eo2f6…
1",,,,1,[],https://twitter.com/pkujogjamedia/status/1320838690353016833
Amanda Sekartadji,@mndsekartadji,2020-10-26T09:39:28.000Z,"Amanda Sekartadji
@mndsekartadji
·
26 Okt 2020","Ujan2 begini jd inget dulu pertama kali magang plg naik busway dr senen trs turun2 di blok m dan ujan gede bgt. abis itu nangis dan ngmg dlm hati “kenapasih hidup gue begini banget” HAHAHAHA anjeng drama
1",,,,1,[],https://twitter.com/mndsekartadji/status/1320661312150540288
Lingga Ramadhan,@linggaramadhan,2020-10-26T18:55:34.000Z,"Lingga Ramadhan
@linggaramadhan
·
27 Okt 2020","Membalas 
@agamdadam
Itu yg balas admin megang eh magang",,,,,[],https://twitter.com/linggaramadhan/status/1320801259465576448
anak emak,@opunk_senior,2020-10-26T11:19:25.000Z,"anak emak
@opunk_senior
·
26 Okt 2020","Membalas 
@EllaZefa
Aku pernah magang disana...sebagai calon perawat lansia, masih komunikasi juga dengen beberapa pekerja disana",,,,,[],https://twitter.com/opunk_senior/status/1320686466729562112
Isalvador Dali,@izalisal_,2020-10-26T15:10:05.000Z,"Isalvador Dali
@izalisal_
·
26 Okt 2020","Buat lu berdua keren jing-an bisa magang di sevenplus 
@mattvvr
 sama ricky ga tau gua nama Twitternya pasti sulit wkwk, banting stir dari ikom ke teksip 
@Hanselfaiq1
1",,1,,,[],https://twitter.com/izalisal_/status/1320744515204861952
Pamungkas Adiputra,@apamungkasa,2020-10-26T17:23:20.000Z,"Pamungkas Adiputra
@apamungkasa
·
27 Okt 2020","#Loker #Lokercot #Magang - Shopee Indonesia - https://careers.shopee.co.id/jobs/?region_id=5&dept_id=&level=201&limit=20&offset=0…
6
30",,,6,30,"['https://pbs.twimg.com/media/ElRYmu5VkAEX1mI?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElRYnjmUcAExpIc?format=jpg&name=small', 'https://pbs.twimg.com/media/ElRYoQRUUAAXTJb?format=jpg&name=small']",https://twitter.com/apamungkasa/status/1320778051064455170
Pamungkas Adiputra,@apamungkasa,2020-10-26T17:11:08.000Z,"Pamungkas Adiputra
@apamungkasa
·
27 Okt 2020","#Magang #Internship - IDN Times - Graphic Designer
5",,,,5,"['https://pbs.twimg.com/media/ElRV0vmU8AATN9T?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElRV1cdUUAE9Rab?format=jpg&name=360x360']",https://twitter.com/apamungkasa/status/1320774981110820864
who,@issmeeeee,2020-10-26T12:07:00.000Z,"who
@issmeeeee
·
26 Okt 2020","Membalas 
@javvatulen
God bless u alwaysss, magang po apa itu ?
1",,,,1,[],https://twitter.com/issmeeeee/status/1320698440628645888
Pamungkas Adiputra,@apamungkasa,2020-10-26T17:13:07.000Z,"Pamungkas Adiputra
@apamungkasa
·
27 Okt 2020","#Magang #Internship - Danone - HRBP/Sales Intelligence
4",,,,4,"['https://pbs.twimg.com/media/ElRWRvpVgAEmep_?format=jpg&name=small', 'https://pbs.twimg.com/media/ElRWSi3UwAEYBC9?format=jpg&name=small']",https://twitter.com/apamungkasa/status/1320775477699604480
Danang,@danangkukuh_,2020-10-26T12:49:00.000Z,"Danang
@danangkukuh_
·
26 Okt 2020","Hrd magang check
Baca Rules (bit.ly/worksfess)
@worksfess
Otomatis
 · 26 Okt 2020
Work! Instastory temen aku kek gini, apa dia gak ngerasain rasanya sulit kerja ya. Semangat yok semangat meskipun banyak saingan ttp apply aja hehehe",,,,,"['https://pbs.twimg.com/profile_images/1325713555358806016/5XcnqK4i_mini.jpg', 'https://pbs.twimg.com/media/ElQWe1UVMAE0kSv?format=jpg&name=900x900']",https://twitter.com/danangkukuh_/status/1320709011386236928
Pamungkas Adiputra,@apamungkasa,2020-10-27T12:45:58.000Z,"Pamungkas Adiputra
@apamungkasa
·
27 Okt 2020","#Loker #Lokercot #Magang - PT Softex Indonesia - Tangerang/Karawang - http://softexindonesia.com
2
6",,,2,6,"['https://pbs.twimg.com/media/ElVir7dVgAU-3qx?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElVis2EUUAMWyLL?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElVitxqU0AAucmc?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElViuwtU0AE3Y7q?format=jpg&name=360x360']",https://twitter.com/apamungkasa/status/1321070637452984320
PT INTI (Persero),@ptintiofficial,2020-10-27T05:11:20.000Z,"PT INTI (Persero)
@ptintiofficial
·
27 Okt 2020","INTI secara resmi tlh membuka Program Upskilling dan Reskilling Guru Berstandar Industri bagi empat guru SMK yg akan magang selama 30 hari.
_
Program Balai Besar Pengembangan Penjaminan Mutu Pendidikan Vokasi Bisnis dan Pariwisata itu dibuka oleh Direktur Keuangan Tri H. Rianto.",,,,,"['https://pbs.twimg.com/media/ElT6p3IVkAAR9NL?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElT6qTRU0AAuT5k?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElT6q2FUYAAeHFu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElT6rZEVgAAt4uB?format=jpg&name=360x360']",https://twitter.com/ptintiofficial/status/1320956223684968448
Kang Sekum,@imammkamal,2020-10-27T02:10:02.000Z,"Kang Sekum
@imammkamal
·
27 Okt 2020","Atau masih magang
BuCarik
@luviku
 · 26 Okt 2020
Kamu yg 25rb/twit atau 100rb/twit ? twitter.com/Santriwati_/st…
1",,1,,,['https://pbs.twimg.com/profile_images/1451000954011078659/GiMEuy-a_mini.jpg'],https://twitter.com/imammkamal/status/1320910598448689154
-,@mndarv,2020-10-27T05:29:23.000Z,"-
@mndarv
·
27 Okt 2020","Magang 1.5 bulan blm pernah leyeh² di perpus
1",,1,,,[],https://twitter.com/mndarv/status/1320960763867983872
verrrrrr,@halxcyonn,2020-10-27T23:37:55.000Z,"verrrrrr
@halxcyonn
·
28 Okt 2020","Magang wes mari, tapi ati kok sek pingin magang teruz:”",,,,,[],https://twitter.com/halxcyonn/status/1321234704217980929
Ganjar MW,@ganjarmw,2020-10-27T15:29:47.000Z,"Ganjar MW
@ganjarmw
·
27 Okt 2020","Membalas 
@lekaspulihyaa
Hai Kak Ajeng, kami dari Tim Melu Golek Jodoh Se - Indonesia. Untuk melakukan pendaftaran event tersebut, silakan dilengkapi data - data berikut ya.
Admin Magang 
1",😂,1,,,['https://pbs.twimg.com/media/ElWIPAEU8AI8cNo?format=jpg&name=small'],https://twitter.com/ganjarmw/status/1321111861106937856
Panacea,@nahstndr,2020-10-27T10:11:57.000Z,"Panacea
@nahstndr
·
27 Okt 2020",Hehe dipostpone boleh dak miss skripsinyo. Daftar magang duyuuu ,🍀 😂,,,,[],https://twitter.com/nahstndr/status/1321031876077776896
INTI Untuk Indonesia,@INTIUntukIDN,2020-10-27T05:10:09.000Z,"INTI Untuk Indonesia
@INTIUntukIDN
·
27 Okt 2020","INTI secara resmi tlh membuka Program Upskilling dan Reskilling Guru Berstandar Industri bagi empat guru SMK yg akan magang selama 30 hari.
_
Program Balai Besar Pengembangan Penjaminan Mutu Pendidikan Vokasi Bisnis dan Pariwisata itu dibuka oleh Direktur Keuangan Tri H. Rianto.",,,,,"['https://pbs.twimg.com/media/ElT6YnxU8AMqM23?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElT6ZFwVgAALpaS?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElT6ZnaUwAAuoNm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElT6aJSUUAUKvr-?format=jpg&name=360x360']",https://twitter.com/INTIUntukIDN/status/1320955926833082369
Pamungkas Adiputra,@apamungkasa,2020-10-28T10:42:33.000Z,"Pamungkas Adiputra
@apamungkasa
·
28 Okt 2020","#Loker #Lokercot #Magang - Virus - Jakarta
1
9",,,1,9,['https://pbs.twimg.com/media/ElaQEnrU4AAZERt?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1321401965792800770
,@Rfdzya,2020-10-28T08:01:15.000Z,"@Rfdzya
·
28 Okt 2020","Magang tenan rek
1",,,,1,['https://pbs.twimg.com/media/ElZrJM5VgAA6QM6?format=jpg&name=900x900'],https://twitter.com/Rfdzya/status/1321361371137671168
P͓̽r͓̽i͓̽a͓̽w͓̽i͓̽s͓̽a͓̽t͓̽a͓̽,@prsngk,2020-10-28T11:46:06.000Z,"P͓̽r͓̽i͓̽a͓̽w͓̽i͓̽s͓̽a͓̽t͓̽a͓̽
@prsngk
·
28 Okt 2020","Pengen ngambil magang lagi, lagi pandemi juga gaada kerjaan, skripsi bisa sih diatur
Bingung :(
Nganggur terus ga enak
2",🏖 ⛱,,,2,[],https://twitter.com/prsngk/status/1321417959236128768
Farrel,@farrellfzn,2020-10-28T06:08:17.000Z,"Farrel
@farrellfzn
·
28 Okt 2020","Gw selepas ayic dan jobtre ini pengen nyari magang lg atau ikutan project gt deh, any info guys??",,,,,[],https://twitter.com/farrellfzn/status/1321332941583044616
,@salmagatari,2020-10-28T13:18:41.000Z,"@salmagatari
·
28 Okt 2020","lg cerita2 soal tukang dan proyek.. masih ada aja yg tega sistem buang ganti tukang trs ga dibayar gitu, sini yg magang di proyek kadang liatnya aja ga tega tukang panas2, baju seadanya, penampilan ga karuan
1",🦋,1,,,[],https://twitter.com/salmagatari/status/1321441255537008642
Euforia,@selaras21,2020-10-29T17:22:38.000Z,"Euforia
@selaras21
·
30 Okt 2020","hey skripsweet ntar lagi magang ku berakhir, 
Tenanggg kamu bakal aku garap setuntas-tuntasnya. menyusul teman2 yg udh pada semprop.
note: saat ini, let it flow aja dulu..",,,,,['https://pbs.twimg.com/media/Elg1PpNU0AIn2yD?format=jpg&name=small'],https://twitter.com/selaras21/status/1321865037951111170
Euforia,@selaras21,2020-10-29T17:27:08.000Z,"Euforia
@selaras21
·
30 Okt 2020","00.27 
yok tidur yok bsk masih masuk magang.",🙃,,,,[],https://twitter.com/selaras21/status/1321866167506464769
Pompink KfirS,@alexis_pompink,2020-10-29T15:47:41.000Z,"Pompink KfirS
@alexis_pompink
·
29 Okt 2020","Membalas 
@senjatanuklir
Gedung BPI-ITB, jalan Dipatiukur, Bandung. Objek penelitian utama skripsi saya dulu. and guess what, dosen penguji sy adalah org yg magang di arsitek perancang bangunan ini",,,,,['https://pbs.twimg.com/media/ElgfgtUU8AAQ1tJ?format=jpg&name=small'],https://twitter.com/alexis_pompink/status/1321841139947720704
fuurreell,@fuurreell,2020-10-29T05:52:04.000Z,"fuurreell
@fuurreell
·
29 Okt 2020","Makanan terfancy yg gue makan tahun ini keknya all u can eat sama ditraktir kantor karena farewell magang holycow
Gatau kalo udah kerja beneran bisa gini apa engga mengingat tanggungan di rumah banyak 
habis gajian, gajian habis
@hrdbacot
 · 29 Okt 2020
Fenomena pekerja millennial, kalo gak bisa liburan ke LN atau Luar Kota, yah ujungnya2 hangout untuk makan/minum, sekali makan/minum bisa habis ratusan smp jutaan sekali hangout.
Mumpung suasana liburan PAP makan/minum seru sebelum pandemi, boleh loh kalo mau flexing harganya!",🐼 🐻 😂,,,,['https://pbs.twimg.com/profile_images/1510521996219596805/fqyuMgut_mini.jpg'],https://twitter.com/fuurreell/status/1321691250362183680
Pamungkas Adiputra,@apamungkasa,2020-10-29T07:29:09.000Z,"Pamungkas Adiputra
@apamungkasa
·
29 Okt 2020","#Magang #Internship - Female Daily - Graphic Designer - http://bit.ly/GraphicDesignGB
2",,,,2,['https://pbs.twimg.com/media/EletZdtVkAIz2v9?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1321715681398726656
𝑻𝒆𝒆,@itsriskalish,2020-10-30T09:43:53.000Z,"𝑻𝒆𝒆
@itsriskalish
·
30 Okt 2020","Jadi inget pas magang. 
Pernah gak lu Magang baru hari ke 3 trs udah matiin listrik kantor. Dan seisi ruangan kaget dong karena kerjaannya belom disave wkwkw
1",🌸,,,1,[],https://twitter.com/itsriskalish/status/1322111975153807361
Read Do,@RAlfahsa,2020-10-30T11:55:45.000Z,"Read Do
@RAlfahsa
·
30 Okt 2020","Magang,skripsi kalian memusingkan.
2
1",,2,,1,[],https://twitter.com/RAlfahsa/status/1322145161741103104
Kono Edo Da,@temewadare,2020-10-30T05:53:13.000Z,"Kono Edo Da
@temewadare
·
30 Okt 2020","Membalas 
@davinvinsa
Akhir desember gw magang. Tenang aja.
Skripsi lu tuh kerjain. Dicariin pak anggun lu kagak ngerjain skripsi wkwkwk",,,,,[],https://twitter.com/temewadare/status/1322053925915172864
Pamungkas Adiputra,@apamungkasa,2020-10-30T01:22:53.000Z,"Pamungkas Adiputra
@apamungkasa
·
30 Okt 2020","#Magang #Internship - Rajawali TV - Creative Production
1
12",,,1,12,['https://pbs.twimg.com/media/ElijKFNUYAE17Z9?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1321985896837603328
Pamungkas Adiputra,@apamungkasa,2020-10-30T04:10:57.000Z,"Pamungkas Adiputra
@apamungkasa
·
30 Okt 2020","#Magang #Internship - Bootsol - Content Writer - WFH - http://bootsol.com
1
4",,,1,4,['https://pbs.twimg.com/media/EljJoCWUYAAO_Du?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1322028190370459648
Pamungkas Adiputra,@apamungkasa,2020-10-30T04:10:05.000Z,"Pamungkas Adiputra
@apamungkasa
·
30 Okt 2020","#Magang #Internship - Automate All - Remote working - http://automateall.id
1
3",,,1,3,['https://pbs.twimg.com/media/EljJbMnVkAAuGIK?format=jpg&name=900x900'],https://twitter.com/apamungkasa/status/1322027971398389761
3,@thirdrahman,2020-10-31T12:49:32.000Z,"3
@thirdrahman
·
31 Okt 2020","Lagi hobi banget gambar flat gini gara2 magang
1
1
5",,1,1,5,['https://pbs.twimg.com/media/ElqJ6dQU8AEKX0x?format=jpg&name=900x900'],https://twitter.com/thirdrahman/status/1322521086156709888
Pamungkas Adiputra,@apamungkasa,2020-10-31T14:46:08.000Z,"Pamungkas Adiputra
@apamungkasa
·
31 Okt 2020","#Loker #Lokercot #Magang #Internship - Neurafarm - Bandung - http://neurafarm.com/careers
1
1",,,1,1,['https://pbs.twimg.com/media/ElqkmbFVMAIpnJu?format=jpg&name=small'],https://twitter.com/apamungkasa/status/1322550426701500417
